"date","Code","dataSource","currency","Price","quantity","Action","Fee","Note"
"20210712","cardano","COINGECKO","EUR","1E-05","0.456972","BUY","0","staking: Bitvavo Transaction ID: ddc1de05-3d0c-4824-8bbe-60c71ac0f50d"
"20210705","tron","COINGECKO","EUR","1E-05","0.548409","BUY","0","staking: Bitvavo Transaction ID: e5e1974b-6997-46b2-a9d0-1086baac2d52"
"20210705","ethereum","COINGECKO","EUR","1E-05","0.0004163","BUY","0","staking: Bitvavo Transaction ID: d9212a50-9ea1-4533-ab61-162ff616dbe3"
"20210705","bitcoin","COINGECKO","EUR","1E-05","9.8E-06","BUY","0","staking: Bitvavo Transaction ID: 83241e21-a512-4bc8-bb31-97f42caa108a"
"20210705","cardano","COINGECKO","EUR","1E-05","0.456545","BUY","0","staking: Bitvavo Transaction ID: 184cdbc0-a505-4f52-ac92-5e1cc76392a6"
"20210628","tron","COINGECKO","EUR","1E-05","0.548099","BUY","0","staking: Bitvavo Transaction ID: 6949a97f-8411-4277-9839-1ac90b0f74a6"
"20210628","bitcoin","COINGECKO","EUR","1E-05","9.79E-06","BUY","0","staking: Bitvavo Transaction ID: a0d5f8df-c753-44a4-a957-a552242f6008"
"20210628","cardano","COINGECKO","EUR","1E-05","0.456118","BUY","0","staking: Bitvavo Transaction ID: b2744cb1-1b82-41e7-a944-f49074e85048"
"20210628","ethereum","COINGECKO","EUR","1E-05","0.00041614","BUY","0","staking: Bitvavo Transaction ID: 1227e1b6-692c-4a55-bf29-4e52095b6560"
"20210621","tron","COINGECKO","EUR","1E-05","0.547788","BUY","0","staking: Bitvavo Transaction ID: 8750c0d8-a251-4846-8fab-be0443ffc483"
"20210621","bitcoin","COINGECKO","EUR","1E-05","9.79E-06","BUY","0","staking: Bitvavo Transaction ID: 1df21bca-9cad-472e-ba8a-b0ae7cf88dd7"
"20210621","ethereum","COINGECKO","EUR","1E-05","0.00041599","BUY","0","staking: Bitvavo Transaction ID: c90a998e-3ce0-4a85-878f-b62eac15f167"
"20210621","cardano","COINGECKO","EUR","1E-05","0.455691","BUY","0","staking: Bitvavo Transaction ID: 136e800d-4e95-41b5-8584-99963ec3a65e"
"20210614","tron","COINGECKO","EUR","1E-05","0.547478","BUY","0","staking: Bitvavo Transaction ID: 33158765-faf1-4e89-8e94-29691a21c48e"
"20210614","ethereum","COINGECKO","EUR","1E-05","0.00041584","BUY","0","staking: Bitvavo Transaction ID: a3b54c8a-fadc-463d-ae3a-2cb5c671ec8c"
"20210614","bitcoin","COINGECKO","EUR","1E-05","9.79E-06","BUY","0","staking: Bitvavo Transaction ID: df33bc6e-459d-4799-b82e-554cf848eb13"
"20210614","cardano","COINGECKO","EUR","1E-05","0.455265","BUY","0","staking: Bitvavo Transaction ID: cb6cc948-f82a-4131-b4f3-af44653a75ef"
"20210607","ethereum","COINGECKO","EUR","1E-05","0.00041569","BUY","0","staking: Bitvavo Transaction ID: 6fd5d069-1c79-4a60-baec-38339d5142e3"
"20210607","tron","COINGECKO","EUR","1E-05","0.547167","BUY","0","staking: Bitvavo Transaction ID: 2523691c-2bde-43f3-912c-3fcd346a2f6a"
"20210607","bitcoin","COINGECKO","EUR","1E-05","9.79E-06","BUY","0","staking: Bitvavo Transaction ID: bfe74f97-c381-47fb-83c2-59ed8433c56b"
"20210607","cardano","COINGECKO","EUR","1E-05","0.454839","BUY","0","staking: Bitvavo Transaction ID: 39721925-b6b5-4425-8ef5-d722b10d8ee7"
"20210531","ethereum","COINGECKO","EUR","1E-05","0.00041553","BUY","0","staking: Bitvavo Transaction ID: 3e9480cc-68ad-4fc1-aee6-14e036a76909"
"20210531","tron","COINGECKO","EUR","1E-05","0.546857","BUY","0","staking: Bitvavo Transaction ID: 3434bd42-3257-4967-a113-c09d9b72d3da"
"20210531","bitcoin","COINGECKO","EUR","1E-05","9.79E-06","BUY","0","staking: Bitvavo Transaction ID: 4f69e800-5b0b-4d25-91be-bc5fe7c8290f"
"20210531","cardano","COINGECKO","EUR","1E-05","0.454414","BUY","0","staking: Bitvavo Transaction ID: 3c00c039-7367-4cc2-a98e-02638c978b4c"
"20210524","ethereum","COINGECKO","EUR","1E-05","0.00040413","BUY","0","staking: Bitvavo Transaction ID: 8e0ea757-0013-498a-9e81-89929a0f3492"
"20210524","tron","COINGECKO","EUR","1E-05","0.546547","BUY","0","staking: Bitvavo Transaction ID: dde185e6-3ab7-4c04-a790-c41af2159730"
"20210524","bitcoin","COINGECKO","EUR","1E-05","8.53E-06","BUY","0","staking: Bitvavo Transaction ID: fc5f0088-e78f-4bda-a865-80a0c8670257"
"20210524","cardano","COINGECKO","EUR","1E-05","0.453989","BUY","0","staking: Bitvavo Transaction ID: 0889aa3a-cd86-42ac-abd6-4cd6e836050b"
"20210523","ethereum","COINGECKO","EUR","1624.7","0.03069816","BUY","0.1246995","Bitvavo Transaction ID: e52a5759-40dc-4490-90c7-b968c0499580"
"20210523","bitcoin","COINGECKO","EUR","27753","0.00539134","BUY","0.374141","Bitvavo Transaction ID: f28f9f6f-6f21-427a-a737-f674a0a95a1d"
"20210517","ethereum","COINGECKO","EUR","1E-05","0.00040398","BUY","0","staking: Bitvavo Transaction ID: 1ee88b24-1a2c-4730-a4d4-edf63667bd99"
"20210517","tron","COINGECKO","EUR","1E-05","0.546238","BUY","0","staking: Bitvavo Transaction ID: 0c05b13d-ea78-4ae4-a21c-8649cb714344"
"20210517","bitcoin","COINGECKO","EUR","1E-05","8.53E-06","BUY","0","staking: Bitvavo Transaction ID: 6ebbd41f-bb05-432d-9dde-c1bec3e0ceef"
"20210517","cardano","COINGECKO","EUR","1E-05","0.453564","BUY","0","staking: Bitvavo Transaction ID: 187ddf45-5dd8-4f5a-89ed-164092183e4d"
"20210510","tron","COINGECKO","EUR","1E-05","0.545928","BUY","0","staking: Bitvavo Transaction ID: 87783a14-cfe7-4aa5-8d52-d8c3a856eea9"
"20210510","ethereum","COINGECKO","EUR","1E-05","0.00040383","BUY","0","staking: Bitvavo Transaction ID: 5bb66106-8427-4f5e-85c3-fbb1f6e53d1c"
"20210510","bitcoin","COINGECKO","EUR","1E-05","8.53E-06","BUY","0","staking: Bitvavo Transaction ID: 11ac7826-73c3-4a7f-a25c-dd675b0d9e55"
"20210510","cardano","COINGECKO","EUR","1E-05","0.45314","BUY","0","staking: Bitvavo Transaction ID: eefa68df-2975-482c-b9f5-d650cfe056cc"
"20210503","ethereum","COINGECKO","EUR","1E-05","0.00040369","BUY","0","staking: Bitvavo Transaction ID: 9bca5a86-8348-44ff-9df3-6e3e88539546"
"20210503","tron","COINGECKO","EUR","1E-05","0.545619","BUY","0","staking: Bitvavo Transaction ID: e6c39468-ffff-491f-9814-a20925e2ac63"
"20210503","cardano","COINGECKO","EUR","1E-05","0.452716","BUY","0","staking: Bitvavo Transaction ID: c8cc1e5e-ca6e-4497-a42f-520849c79a0e"
"20210503","bitcoin","COINGECKO","EUR","1E-05","8.23E-06","BUY","0","staking: Bitvavo Transaction ID: a649f1a6-a87f-4878-a004-49ed4680991b"
"20210427","bitcoin","COINGECKO","EUR","45346","0.0001421","BUY","0.0163334","Bitvavo Transaction ID: 4f2fc417-811c-4071-9d4c-ced2db533816"
"20210427","bitcoin","COINGECKO","EUR","45346","0.00423796","BUY","0.4854659","Bitvavo Transaction ID: 557bbd99-5365-4541-85a0-f0a916a52974"
"20210427","eos","COINGECKO","EUR","5.0243","39.7309","SELL","0.4999609","Bitvavo Transaction ID: 45a9e362-535c-4cc8-9719-f0e007efef93"
"20210427","eos","COINGECKO","EUR","5.0213","39.7309","BUY","0.4992318","Bitvavo Transaction ID: d88f396a-c817-480d-a3cd-38a95ae0abc6"
"20210426","ethereum","COINGECKO","EUR","1E-05","0.00038669","BUY","0","staking: Bitvavo Transaction ID: ef036236-5744-4766-bedf-5b77d896f3d8"
"20210426","tron","COINGECKO","EUR","1E-05","0.545309","BUY","0","staking: Bitvavo Transaction ID: 5470322a-210d-4935-a044-83b3cf043a8a"
"20210426","cardano","COINGECKO","EUR","1E-05","0.452293","BUY","0","staking: Bitvavo Transaction ID: 7a8a9877-ed42-4ca8-8f4f-7c31a3081c84"
"20210426","bitcoin","COINGECKO","EUR","1E-05","7.02E-06","BUY","0","staking: Bitvavo Transaction ID: 4055b88f-f87d-4fc2-8ba0-eb5cc886e463"
"20210424","bitcoin","COINGECKO","EUR","41307","0.00241486","BUY","0.249378","Bitvavo Transaction ID: 4908272e-f685-40aa-9e4d-741678239182"
"20210424","ethereum","COINGECKO","EUR","1860.3","0.05362071","BUY","0.2493932","Bitvavo Transaction ID: 19dcdb7c-8dea-46a3-b1ab-42475c59612b"
"20210419","ethereum","COINGECKO","EUR","1E-05","0.00038374","BUY","0","staking: Bitvavo Transaction ID: 80567c5b-a2e6-4d83-88ea-57a88102d00f"
"20210419","tron","COINGECKO","EUR","1E-05","0.545","BUY","0","staking: Bitvavo Transaction ID: 81e5b788-13e9-4010-ae14-269b9684a010"
"20210419","cardano","COINGECKO","EUR","1E-05","0.45187","BUY","0","staking: Bitvavo Transaction ID: 8bc5e0e7-4f5b-4a66-b913-007c60adcbeb"
"20210419","bitcoin","COINGECKO","EUR","1E-05","6.94E-06","BUY","0","staking: Bitvavo Transaction ID: 818e35b7-1adc-40cb-88c3-cefd6eda091f"
"20210417","stellar","COINGECKO","EUR","0.5072","98.3346","BUY","0.1246883","Bitvavo Transaction ID: 77555316-eea6-4cbf-ae6f-de15eff2d3e4"
"20210412","cardano","COINGECKO","EUR","1E-05","0.451447","BUY","0","staking: Bitvavo Transaction ID: 7ecd6407-b457-4bcd-a168-3f8231a9dd45"
"20210412","tron","COINGECKO","EUR","1E-05","0.383171","BUY","0","staking: Bitvavo Transaction ID: 6dd282b1-53c2-461e-86a1-6f5430092ab6"
"20210412","ethereum","COINGECKO","EUR","1E-05","0.00023449","BUY","0","staking: Bitvavo Transaction ID: d5fd7a61-a124-48e0-b535-9c77efe8c926"
"20210412","bitcoin","COINGECKO","EUR","1E-05","6.94E-06","BUY","0","staking: Bitvavo Transaction ID: 6ea5d423-1216-49d6-948e-3c1d18015b1e"
"20210410","ethereum","COINGECKO","EUR","1789.6","0.05622399","BUY","0.2515475","Bitvavo Transaction ID: 394304aa-8086-40ec-a86d-4554b182d1a5"
"20210410","ethereum","COINGECKO","EUR","1789.6","0.3060784","BUY","1.372095","Bitvavo Transaction ID: ce932a2f-d3c5-4960-bc5f-15cc97befd80"
"20210410","ethereum","COINGECKO","EUR","1797.8","0.05548482","BUY","0.2493906","Bitvavo Transaction ID: 549dc23e-1fda-4fd3-9fa2-91779e259e81"
"20210407","tron","COINGECKO","EUR","0.096803","516.9766","BUY","0.1251123","Bitvavo Transaction ID: 84edac5e-270b-4833-b4b2-7ee5b2a16a91"
"20210407","ethereum","COINGECKO","EUR","1755.8","0.1136241","BUY","0.4987701","Bitvavo Transaction ID: 9331de23-532b-4128-ac0c-d65ccb653952"
"20210406","holotoken","COINGECKO","EUR","0.021144","4717.68","BUY","0.2493766","Bitvavo Transaction ID: f7bee7ab-cdd0-418b-a15b-015813a9b1dc"
"20210405","cardano","COINGECKO","EUR","1E-05","0.420768","BUY","0","staking: Bitvavo Transaction ID: 699717e2-6adc-47e3-8fd9-6e1489bf59dd"
"20210405","tron","COINGECKO","EUR","0.11239","443.77","BUY","0.1246883","Bitvavo Transaction ID: 5be12e04-bf76-4eb4-aef5-a747df2222da"
"20210405","ethereum","COINGECKO","EUR","1E-05","0.00018806","BUY","0","staking: Bitvavo Transaction ID: 26ff0ed8-1652-4adf-aae8-4b7aa49bc936"
"20210405","bitcoin","COINGECKO","EUR","1E-05","6.94E-06","BUY","0","staking: Bitvavo Transaction ID: 776f748c-f9f3-4e72-ad38-7d11e3ae0ec0"
"20210401","cardano","COINGECKO","EUR","1.0238","0.107174","BUY","0.0002752588","Bitvavo Transaction ID: 508e14e6-395e-4136-9c5e-84d4af64e8ad"
"20210331","cardano","COINGECKO","EUR","1.0053","49.61237","BUY","0.1246885","Bitvavo Transaction ID: 21f56606-e182-4f6d-89f7-abe4be570cce"
"20210330","cardano","COINGECKO","EUR","1.0347","38.56214","BUY","0.09975064","Bitvavo Transaction ID: 20c2e9af-8401-44a7-94db-040861433239"
"20210330","ethereum","COINGECKO","EUR","1569","0.00635759","BUY","0.02494129","Bitvavo Transaction ID: bfe0bfa4-48ca-42eb-a3da-873214a281cb"
"20210329","ethereum","COINGECKO","EUR","1E-05","0.00017545","BUY","0","staking: Bitvavo Transaction ID: 29180d4c-2bb4-437c-a650-bee811b1dcb5"
"20210329","bitcoin","COINGECKO","EUR","1E-05","6.93E-06","BUY","0","staking: Bitvavo Transaction ID: 0a08fbc7-abad-4a96-ae28-7c8a197daf49"
"20210329","cardano","COINGECKO","EUR","1E-05","0.327572","BUY","0","staking: Bitvavo Transaction ID: 73666d31-632c-4418-a91a-0d2912776bd0"
"20210327","cardano","COINGECKO","EUR","0.98747","50.50818","BUY","0.1246885","Bitvavo Transaction ID: 96a4f31e-9917-4da2-a6ae-3204ec5bb7c8"
"20210327","ethereum","COINGECKO","EUR","1439.6","0.03464525","BUY","0.1246981","Bitvavo Transaction ID: 317ebfec-8995-4af7-85a3-6fef3ceafe1a"
"20210322","ethereum","COINGECKO","EUR","1E-05","9.856E-05","BUY","0","staking: Bitvavo Transaction ID: 435a96ce-be61-42fb-9976-fd6ae2a71a81"
"20210322","cardano","COINGECKO","EUR","1E-05","0.32052","BUY","0","staking: Bitvavo Transaction ID: 9184cf67-d555-4185-a5a9-af42f1208445"
"20210322","bitcoin","COINGECKO","EUR","1E-05","6.93E-06","BUY","0","staking: Bitvavo Transaction ID: 095c4cee-20e3-4e76-903c-aedefb65d459"
"20210320","ethereum","COINGECKO","EUR","1533.7","0.2276372","BUY","0.8728263","Bitvavo Transaction ID: 558e1759-d178-4114-8ae9-c55ae0e41824"
"20210316","ethereum","COINGECKO","EUR","1498","0.0332946","BUY","0.1246892","Bitvavo Transaction ID: 011f1c24-7754-48fb-abe8-cb989d89ebff"
"20210315","ethereum","COINGECKO","EUR","1E-05","7.789E-05","BUY","0","staking: Bitvavo Transaction ID: 136fc716-99eb-4129-908a-da73fc0963f6"
"20210315","cardano","COINGECKO","EUR","1E-05","0.32022","BUY","0","staking: Bitvavo Transaction ID: 1f433142-c64b-4fa6-a843-9e76f90a3dda"
"20210315","bitcoin","COINGECKO","EUR","1E-05","6.93E-06","BUY","0","staking: Bitvavo Transaction ID: e66ba191-87a8-4bfb-864a-d127058f4966"
"20210308","bitcoin","COINGECKO","EUR","1E-05","6.93E-06","BUY","0","staking: Bitvavo Transaction ID: d1d06298-3af1-4c9e-a1f9-5d5450d2a44b"
"20210308","ethereum","COINGECKO","EUR","1E-05","7.786E-05","BUY","0","staking: Bitvavo Transaction ID: 2f2b40b1-a5cf-4b25-b627-fd164c1dab9d"
"20210308","cardano","COINGECKO","EUR","1E-05","0.319921","BUY","0","staking: Bitvavo Transaction ID: 87da1d9e-df2e-4408-8f4f-2fd40c007828"
"20210301","ethereum","COINGECKO","EUR","1E-05","6.078E-05","BUY","0","staking: Bitvavo Transaction ID: 6f205823-06cc-40f7-a77d-0d5e777a53b9"
"20210301","bitcoin","COINGECKO","EUR","1E-05","6.93E-06","BUY","0","staking: Bitvavo Transaction ID: d6de89a7-a821-41dd-9d67-132237aafba9"
"20210301","cardano","COINGECKO","EUR","1E-05","0.319621","BUY","0","staking: Bitvavo Transaction ID: 1ff15ae0-a1a9-4bb5-b989-d64aca9bea4d"
"20210224","ethereum","COINGECKO","EUR","1379","0.1085032","BUY","0.3740734","Bitvavo Transaction ID: 3aaa5313-06a5-440b-8151-eff059eac93d"
"20210222","ethereum","COINGECKO","EUR","1E-05","3.44E-05","BUY","0","staking: Bitvavo Transaction ID: 9887e397-81f4-4d1f-a0bf-788d6887b3ce"
"20210222","bitcoin","COINGECKO","EUR","1E-05","6.93E-06","BUY","0","staking: Bitvavo Transaction ID: 4dd4f701-8819-4d71-a71f-09e48119ea55"
"20210222","cardano","COINGECKO","EUR","1E-05","0.319322","BUY","0","staking: Bitvavo Transaction ID: 927b65e3-7d77-4f99-a95e-fe93b6c1a233"
"20210216","ethereum","COINGECKO","EUR","1437.3","0.03470069","BUY","0.1246983","Bitvavo Transaction ID: 062d4fe7-5bf3-474c-b97c-7a54d425db9c"
"20210215","ethereum","COINGECKO","EUR","1E-05","2.531E-05","BUY","0","staking: Bitvavo Transaction ID: c095b470-f15a-4991-b80e-9dca2fc4be92"
"20210215","bitcoin","COINGECKO","EUR","1E-05","6.93E-06","BUY","0","staking: Bitvavo Transaction ID: 7ca50236-4471-4a8e-b882-1319378d19c9"
"20210215","cardano","COINGECKO","EUR","1E-05","0.319024","BUY","0","staking: Bitvavo Transaction ID: 7cd8423b-5521-4ff1-8974-56590593d38d"
"20210208","ethereum","COINGECKO","EUR","1E-05","2.53E-05","BUY","0","staking: Bitvavo Transaction ID: db53b8c5-f00e-4ddc-8f74-717f02bf9290"
"20210208","bitcoin","COINGECKO","EUR","1E-05","6.92E-06","BUY","0","staking: Bitvavo Transaction ID: 29859848-3922-4373-b09b-201a82966cd9"
"20210208","cardano","COINGECKO","EUR","1E-05","0.318725","BUY","0","staking: Bitvavo Transaction ID: eac90077-223f-4e78-a3d9-5c434955723b"
"20210201","bitcoin","COINGECKO","EUR","1E-05","6.92E-06","BUY","0","staking: Bitvavo Transaction ID: 83c323a9-ba99-4024-bdc4-b37e680111c2"
"20210201","ethereum","COINGECKO","EUR","1E-05","8.88E-06","BUY","0","staking: Bitvavo Transaction ID: cdc1ffc3-4bfe-463e-8f87-46c75d2c32d1"
"20210201","ripple","COINGECKO","EUR","1E-05","0.020172","BUY","0","staking: Bitvavo Transaction ID: 33af609c-c1a5-413f-9da3-10419b00c04f"
"20210201","cardano","COINGECKO","EUR","1E-05","0.318427","BUY","0","staking: Bitvavo Transaction ID: bef3dfef-d737-4f3f-8b3a-943b934e226a"
"20210131","ethereum","COINGECKO","EUR","1114","0.04477137","BUY","0.1246938","Bitvavo Transaction ID: 4f731f90-de88-4141-869d-85bcba960df4"
"20210125","ethereum","COINGECKO","EUR","1E-05","3.8E-06","BUY","0","staking: Bitvavo Transaction ID: 0130518a-72cc-4fa7-9349-ca470889577e"
"20210125","ripple","COINGECKO","EUR","1E-05","0.141191","BUY","0","staking: Bitvavo Transaction ID: 444ebbdc-d042-4f19-a41e-d484586d3346"
"20210125","bitcoin","COINGECKO","EUR","1E-05","6.81E-06","BUY","0","staking: Bitvavo Transaction ID: b835e54e-d692-4d64-b7d4-23130192bad4"
"20210125","cardano","COINGECKO","EUR","1E-05","0.31813","BUY","0","staking: Bitvavo Transaction ID: caba4743-1ce0-4b04-85c7-d6249ddb3b89"
"20210121","ethereum","COINGECKO","EUR","1029.7","0.02421837","BUY","0.06234441","Bitvavo Transaction ID: 731453ec-6516-432a-8695-9d4ba8122ded"
"20210120","bitcoin","COINGECKO","EUR","1E-05","0.0010718","BUY","0","deposit: Bitvavo Transaction ID: 499b4cad-47ce-4faf-a6b3-8a4378d87b12"
"20210118","ripple","COINGECKO","EUR","1E-05","0.141168","BUY","0","staking: Bitvavo Transaction ID: 9d6af349-6346-493e-af0b-adb2527f5c70"
"20210118","bitcoin","COINGECKO","EUR","1E-05","6.67E-06","BUY","0","staking: Bitvavo Transaction ID: a51b8891-ff87-407b-89da-d667bd651b7c"
"20210118","cardano","COINGECKO","EUR","1E-05","0.300674","BUY","0","staking: Bitvavo Transaction ID: 16fc5cc9-da52-4c9e-808c-04b9c9dfa06f"
"20210111","cardano","COINGECKO","EUR","0.19427","128.366","BUY","0.06234417","Bitvavo Transaction ID: 1f2668c5-5b15-470d-9d12-823788573bc9"
"20210111","bitcoin","COINGECKO","EUR","1E-05","1.21E-06","BUY","0","staking: Bitvavo Transaction ID: 1240dddf-11ca-4bef-a1cd-bcf07ac802e3"
"20210111","ripple","COINGECKO","EUR","1E-05","0.020165","BUY","0","staking: Bitvavo Transaction ID: 09184ce5-a07a-4da7-a027-870ded2af2f6"
"20210111","cardano","COINGECKO","EUR","1E-05","0.197495","BUY","0","staking: Bitvavo Transaction ID: 627eff20-2581-45f5-bee9-1512ef5900de"
"20210109","ripple","COINGECKO","EUR","0.26359","189.2155","BUY","0.1246885","Bitvavo Transaction ID: 7fe2cb94-8a06-4a8b-91e1-d8dae6a24b96"
"20210109","bitcoin","COINGECKO","EUR","1E-05","0.02728017","BUY","0","deposit: Bitvavo Transaction ID: 277781fa-c4f1-4942-b560-08731f68522b"
"20210109","ripple","COINGECKO","EUR","1E-05","680.3633","BUY","0","deposit: Bitvavo Transaction ID: 6057e2e6-79ea-4c23-a507-68d6b2b929c6"
"20210109","bitcoin","COINGECKO","EUR","1E-05","0.0001","BUY","0","deposit: Bitvavo Transaction ID: b621aaf5-4597-49d1-b598-ef2e404aea95"
"20210104","cardano","COINGECKO","EUR","1E-05","0.19731","BUY","0","staking: Bitvavo Transaction ID: 6b988f8c-8321-405f-bda5-1319fcf30f31"
"20210104","bitcoin","COINGECKO","EUR","1E-05","3E-07","BUY","0","staking: Bitvavo Transaction ID: 091467f2-9e69-4840-baf6-bf79cd6128f4"
"20201228","bitcoin","COINGECKO","EUR","1E-05","1.7E-07","BUY","0","staking: Bitvavo Transaction ID: 1c9bb7d8-f33f-49d5-819e-6d96d2f9b290"
"20201228","cardano","COINGECKO","EUR","1E-05","0.112665","BUY","0","staking: Bitvavo Transaction ID: df7d970a-f8c7-41b0-96a8-851c33d916f4"
"20201223","basic-attention-token","COINGECKO","EUR","1E-05","22.84261","BUY","0","deposit: Bitvavo Transaction ID: 5598d02f-0a15-4e84-b0a8-0fb0eadb7b02"
"20201223","bitcoin","COINGECKO","EUR","18960","0.00131527","BUY","0.0624808","Bitvavo Transaction ID: 2f902ca1-c7db-4e45-8e0f-0ee673a23b0d"
"20201223","cardano","COINGECKO","EUR","0.11838","210.6577","BUY","0.0623442","Bitvavo Transaction ID: 617a8039-afc5-4799-b2a2-3a77d036c6b1"
